f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.26695037,-0.18957642,-0.10248633,-0.48515034,-0.6152,-0.13045056,-0.59944856,-0.9747668,-0.17032105,-0.6235671,-1.2623484,-0.1740447,-0.36562437,-0.9903266,0.049149465,-0.42684755,-1.2758824,-0.11408299,-0.37970442,-0.93547314,-0.18257286,-0.34563276,-0.7974473,-0.19835247,-0.17293057,-1.0086638,0.04016444,-0.23091581,-1.2439868,-0.1175683,-0.21732233,-0.84747124,-0.124503694,-0.19621523,-0.81136024,-0.085891366,0.027435003,-0.9737518,-0.008348536,-0.01703927,-1.2085649,-0.16739628,-0.03873462,-0.8462969,-0.09581392,-0.021425106,-0.785588,-0.0016122755,0.2319871,-0.91319424,-0.0704908,0.21642554,-1.1584462,-0.1410977,0.15279993,-0.9253528,-0.07791234,0.1465815,-0.8295424,-0.005443518,a
0.0,0.0,0.0,-0.26469138,-0.20918651,-0.09550662,-0.47675055,-0.62365836,-0.121385895,-0.5892782,-0.9753909,-0.16129515,-0.6182609,-1.2567784,-0.1657368,-0.36726934,-0.98923665,0.059253845,-0.42939374,-1.2809565,-0.0956895,-0.38174823,-0.9487521,-0.16123007,-0.34998906,-0.8208323,-0.17769547,-0.17742711,-1.0086937,0.047208413,-0.23816942,-1.2506269,-0.10629975,-0.22236812,-0.86047614,-0.11611451,-0.20251818,-0.82852256,-0.08053114,0.020395525,-0.974432,-0.003251073,-0.021406574,-1.2157934,-0.1579916,-0.044897866,-0.8633606,-0.09244969,-0.03171996,-0.8031788,-0.0034762823,0.22037314,-0.914645,-0.066837676,0.20456469,-1.1554276,-0.13466607,0.1365796,-0.9326901,-0.07575554,0.12526602,-0.8386088,-0.007624153,a
0.0,0.0,0.0,-0.27913928,-0.21117626,-0.095845066,-0.4916809,-0.62779623,-0.12148435,-0.60595834,-0.9802894,-0.16033873,-0.63473606,-1.271054,-0.16531363,-0.3706527,-0.9915878,0.05841774,-0.42314804,-1.290931,-0.09704946,-0.3835328,-0.96881765,-0.16877168,-0.35606784,-0.81433326,-0.1881036,-0.177614,-1.009291,0.049746685,-0.22738099,-1.2542561,-0.10082837,-0.21898769,-0.88062966,-0.11906572,-0.2027955,-0.8105055,-0.0916637,0.020791918,-0.9729748,0.0034391289,-0.012505967,-1.2142726,-0.14802848,-0.042524617,-0.8775755,-0.09416915,-0.038428772,-0.78510034,-0.014020475,0.22198787,-0.9123447,-0.05485433,0.21537118,-1.1707268,-0.12129697,0.14971751,-0.9660345,-0.06817528,0.13287084,-0.8610011,-0.0043582013,a
0.0,0.0,0.0,-0.28801283,-0.1828178,-0.09992463,-0.5144936,-0.6263582,-0.12253741,-0.6252462,-0.9977203,-0.15785019,-0.6690373,-1.2968541,-0.15768017,-0.3899458,-0.98300844,0.062154908,-0.44239607,-1.2956163,-0.097398706,-0.4017635,-0.97023964,-0.15989658,-0.3636874,-0.8149846,-0.16899781,-0.19193318,-1.0059437,0.051494233,-0.23508677,-1.2737963,-0.1078572,-0.22005647,-0.8676042,-0.11391569,-0.19785619,-0.7990363,-0.06833343,0.01165444,-0.97199845,0.00089345756,-0.017553493,-1.2059913,-0.16320413,-0.033023506,-0.83969533,-0.093282536,-0.016933113,-0.7448793,0.0067733265,0.22539112,-0.91376746,-0.061692335,0.21787784,-1.1878744,-0.13312653,0.16537532,-0.9620338,-0.06577169,0.15715738,-0.8422564,0.013513715,a
0.0,0.0,0.0,-0.28552017,-0.16385654,-0.09312267,-0.51540214,-0.6206249,-0.11181867,-0.6212047,-0.98380446,-0.14052303,-0.6600598,-1.2754254,-0.13404818,-0.40570927,-0.9774627,0.041414436,-0.45114312,-1.2784135,-0.12171771,-0.40103135,-0.9494112,-0.18528703,-0.36102405,-0.7999282,-0.19517891,-0.19603683,-0.9996525,0.027291471,-0.22918898,-1.2669238,-0.13028118,-0.2174753,-0.86317515,-0.13587984,-0.2053407,-0.79462427,-0.09363206,0.018607045,-0.97062665,-0.02372231,-0.0029352913,-1.2204846,-0.18325596,-0.021403598,-0.85151595,-0.11101325,-0.013006902,-0.76763815,-0.014350535,0.23794894,-0.91642934,-0.08581347,0.2388695,-1.1836066,-0.15836985,0.18661703,-0.94103664,-0.09020841,0.17107463,-0.822348,-0.012646103,a
0.0,0.0,0.0,-0.2935043,-0.17040388,-0.097987264,-0.53170174,-0.59709984,-0.12258058,-0.654689,-0.97418064,-0.15881987,-0.6843081,-1.2779542,-0.15971021,-0.42282704,-0.97154665,0.054704126,-0.47826964,-1.2735217,-0.109225854,-0.4216945,-0.96654034,-0.17538121,-0.38100168,-0.83454317,-0.18809687,-0.2141929,-0.9965307,0.041784238,-0.26109007,-1.2595332,-0.119883485,-0.24133848,-0.8750904,-0.13262838,-0.22996934,-0.82178575,-0.095017344,-0.0016433661,-0.97144306,-0.00942268,-0.03383953,-1.2162639,-0.17808954,-0.04437387,-0.8559499,-0.11082137,-0.03479017,-0.77827805,-0.0143384,0.21720745,-0.91931456,-0.07194443,0.21094069,-1.1915741,-0.15226641,0.17013635,-0.95673805,-0.08766664,0.16536723,-0.8424966,-0.010221107,a
0.0,0.0,0.0,-0.28366488,-0.17120612,-0.10085385,-0.51735574,-0.6089162,-0.1224031,-0.633609,-0.9783467,-0.1541522,-0.6649524,-1.271345,-0.14875284,-0.40902722,-0.97582793,0.044105534,-0.46372738,-1.2761474,-0.11829537,-0.41469747,-0.9476935,-0.17866848,-0.37859327,-0.8165071,-0.18768923,-0.20242178,-0.9997594,0.034223124,-0.24861316,-1.2527343,-0.12868367,-0.23807281,-0.84742296,-0.13420384,-0.22423327,-0.80265164,-0.091364846,0.0053220154,-0.9719191,-0.014289368,-0.026316822,-1.2138314,-0.18208937,-0.049464043,-0.84350353,-0.112747714,-0.03969603,-0.7746509,-0.0156117,0.21725915,-0.92007357,-0.07461763,0.21928415,-1.1862452,-0.15158558,0.1634784,-0.9501329,-0.08932593,0.15159765,-0.84461594,-0.014763041,a
0.0,0.0,0.0,-0.27718177,-0.17405434,-0.10518048,-0.5138721,-0.5813814,-0.13393216,-0.64967877,-0.9323071,-0.17163888,-0.7022636,-1.222684,-0.17376933,-0.43335804,-0.9533199,0.04003765,-0.4901195,-1.2418826,-0.124278806,-0.4234525,-0.91745496,-0.19287208,-0.38788494,-0.7806514,-0.20864795,-0.23631066,-0.9930723,0.033882312,-0.27483615,-1.2278551,-0.12772202,-0.24357396,-0.8359775,-0.14305158,-0.24049518,-0.78122085,-0.11085774,-0.034985695,-0.9778307,-0.010300437,-0.056456357,-1.2065425,-0.173586,-0.062029086,-0.8516387,-0.11247138,-0.06488879,-0.7760529,-0.025006033,0.16591473,-0.93524426,-0.066141024,0.16543521,-1.1825374,-0.14128461,0.12294428,-0.94839275,-0.08299192,0.10487816,-0.8417738,-0.013096723,a
0.0,0.0,0.0,-0.2687555,-0.18034722,-0.11335864,-0.49136025,-0.59045655,-0.14868045,-0.62694776,-0.95458674,-0.19372483,-0.6746299,-1.2506207,-0.2026004,-0.41201156,-0.95818216,0.033803806,-0.45089966,-1.2620654,-0.12733623,-0.37984446,-0.9374021,-0.19665511,-0.35865572,-0.79047424,-0.21375833,-0.21713907,-0.9974252,0.031698998,-0.25004414,-1.2492392,-0.12218235,-0.2094806,-0.8674196,-0.13551025,-0.21285182,-0.80168355,-0.10557741,-0.015244673,-0.9815793,-0.008665273,-0.024438439,-1.2479545,-0.1658626,-0.024043389,-0.9014773,-0.102945216,-0.036438845,-0.8046891,-0.01637006,0.18165727,-0.933869,-0.062315106,0.20028141,-1.211018,-0.13558818,0.1554229,-0.999053,-0.07974745,0.1220428,-0.881727,-0.013271577,a
0.0,0.0,0.0,-0.257742,-0.12947416,-0.14364079,-0.47783923,-0.5620296,-0.1848477,-0.6020837,-0.967542,-0.22692455,-0.6564501,-1.2600902,-0.224705,-0.41300464,-0.9530621,0.013944326,-0.43915123,-1.2560596,-0.1324833,-0.36540905,-0.91188335,-0.17068824,-0.34728265,-0.7916408,-0.16782902,-0.21578181,-0.99430394,0.030779887,-0.23491338,-1.2351533,-0.11559896,-0.19596326,-0.8102734,-0.1022386,-0.21025825,-0.80076545,-0.04890687,-0.012658132,-0.98118407,0.0065277102,-0.003116541,-1.2085537,-0.15151787,-0.0044278125,-0.8397522,-0.07368654,-0.02311298,-0.7943061,0.02561524,0.18252574,-0.9439258,-0.033266276,0.21823798,-1.1773562,-0.109598406,0.18537404,-0.9661913,-0.053909346,0.15933546,-0.8915446,0.014884803,a
0.0,0.0,0.0,-0.25523543,-0.16603713,-0.1256794,-0.45013753,-0.6067628,-0.16406502,-0.5483813,-0.9928662,-0.20798087,-0.59954685,-1.2877195,-0.21239473,-0.3610288,-0.9911691,0.0126793645,-0.38423184,-1.2941731,-0.14698103,-0.33305514,-0.9546077,-0.2004569,-0.3133621,-0.809091,-0.20363805,-0.16121572,-1.0110166,0.017367065,-0.1723301,-1.2468374,-0.13345838,-0.16286042,-0.83187526,-0.12920098,-0.16966796,-0.797919,-0.08408421,0.04280748,-0.9757597,-0.017157143,0.061950162,-1.2187624,-0.1782389,0.033429444,-0.8523331,-0.103751995,0.020257853,-0.7791866,-0.0069617983,0.2380492,-0.9113814,-0.06572708,0.285064,-1.1695124,-0.14653486,0.23205347,-0.9623187,-0.08978082,0.20322509,-0.86334574,-0.018926645,a
0.0,0.0,0.0,-0.2586449,-0.17754178,-0.11697782,-0.47261629,-0.6228387,-0.14997828,-0.5893738,-1.002685,-0.1920749,-0.63274294,-1.3068348,-0.19642648,-0.37577266,-0.98464143,0.02558356,-0.41923168,-1.2984211,-0.12273671,-0.37526035,-0.96464866,-0.17410228,-0.34306562,-0.823472,-0.1801896,-0.1747649,-1.0093278,0.02674737,-0.21187587,-1.2678893,-0.11432534,-0.2046926,-0.86998063,-0.105769865,-0.18719958,-0.8111041,-0.06093346,0.030063683,-0.9757085,-0.0115662,0.019890144,-1.2425838,-0.16444716,-0.013920137,-0.88601,-0.09310824,-0.013921852,-0.77822894,9.647211e-05,0.23548028,-0.9127752,-0.06396723,0.26783818,-1.2128559,-0.14293806,0.2066541,-1.0265081,-0.09296142,0.17460786,-0.9022234,-0.028958699,a
0.0,0.0,0.0,-0.26644704,-0.15847933,-0.09819815,-0.49710664,-0.60536003,-0.11471959,-0.61539924,-0.9869002,-0.14276671,-0.6528265,-1.2842137,-0.1314208,-0.3971098,-0.9753807,0.054126523,-0.46597433,-1.2868804,-0.102161184,-0.4167216,-0.9448409,-0.15291907,-0.36770326,-0.8231442,-0.15648516,-0.19757871,-0.99861884,0.041970287,-0.26862246,-1.2645174,-0.11142196,-0.24757573,-0.8543042,-0.101014785,-0.20456104,-0.8297064,-0.047381684,0.007651773,-0.97346526,-0.010696147,-0.042690672,-1.2178477,-0.16876258,-0.058133285,-0.84440815,-0.08423334,-0.02634212,-0.7914168,0.021244802,0.22435734,-0.9230467,-0.0774899,0.2053825,-1.201982,-0.14799055,0.1461355,-0.97101545,-0.07981518,0.14710827,-0.8632377,-0.0026560335,a
0.0,0.0,0.0,-0.28395507,-0.17402825,-0.06698111,-0.503825,-0.6218404,-0.07764735,-0.5999675,-1.0018545,-0.10657446,-0.62420064,-1.3021553,-0.102633074,-0.3548996,-0.99756736,0.066107005,-0.45116773,-1.3164079,-0.07884368,-0.43434495,-0.9638179,-0.12577912,-0.37703577,-0.8428786,-0.12957014,-0.17157733,-1.0050662,0.037255783,-0.27703294,-1.2937691,-0.104266174,-0.28036916,-0.87508273,-0.09132872,-0.21092497,-0.83135796,-0.038299862,0.022821642,-0.9701107,-0.027472353,-0.070032194,-1.2496221,-0.17542428,-0.10180721,-0.8550817,-0.086200796,-0.04720099,-0.77257675,0.02056683,0.23716256,-0.9120611,-0.10343014,0.15567315,-1.2183928,-0.16577278,0.08582422,-0.96384215,-0.08807042,0.111935206,-0.83094144,-0.005539161,a
0.0,0.0,0.0,-0.26936004,-0.15450373,-0.05220922,-0.48442686,-0.627277,-0.04874193,-0.55306476,-1.0279874,-0.06464504,-0.58665955,-1.3231816,-0.05116399,-0.3231761,-1.0072691,0.062109582,-0.4439286,-1.3191714,-0.06479293,-0.433463,-0.983283,-0.096333124,-0.3622258,-0.8788907,-0.09344371,-0.14518309,-1.0081443,0.028853966,-0.29294047,-1.3003533,-0.10444997,-0.29924345,-0.8926728,-0.080661125,-0.20527369,-0.8488708,-0.019862289,0.04363439,-0.96785915,-0.0373444,-0.09600954,-1.2529114,-0.17942324,-0.12776497,-0.86049604,-0.085283965,-0.049202476,-0.780963,0.02430368,0.25309518,-0.9104854,-0.1135318,0.12997341,-1.2126703,-0.171437,0.053234093,-0.95671874,-0.092091285,0.09367429,-0.82465965,-0.010198728,a
0.0,0.0,0.0,-0.26436517,-0.19018647,-0.038883477,-0.45902503,-0.6443075,-0.038004465,-0.51839554,-1.0191845,-0.06001789,-0.5489409,-1.303731,-0.053389184,-0.30169892,-1.013658,0.07177478,-0.44440758,-1.3123789,-0.062158264,-0.43466023,-0.9742334,-0.0985026,-0.35514805,-0.8653235,-0.0956905,-0.1375442,-1.0107222,0.031947568,-0.29434848,-1.2851593,-0.10942819,-0.3022631,-0.8830246,-0.088672176,-0.20562816,-0.8379743,-0.028097529,0.03800397,-0.97134006,-0.040308043,-0.11457849,-1.2287228,-0.18624961,-0.14193308,-0.8469571,-0.09306752,-0.052587524,-0.77526516,0.018262874,0.233802,-0.9090864,-0.12143669,0.09080049,-1.2040007,-0.17499441,0.02322554,-0.95697993,-0.090336874,0.08493387,-0.8321941,-0.0031779327,a
0.0,0.0,0.0,-0.22880101,-0.19023079,-0.045053184,-0.4247267,-0.64469695,-0.045617644,-0.49661025,-1.0244753,-0.067464806,-0.5033871,-1.3194796,-0.061206333,-0.28222176,-1.0203497,0.07021742,-0.42272034,-1.3164058,-0.06111249,-0.41708028,-0.986518,-0.09671105,-0.33718196,-0.87038153,-0.09301098,-0.11987833,-1.0142974,0.036236703,-0.2785986,-1.291915,-0.10491454,-0.29061583,-0.8936058,-0.08673562,-0.19646612,-0.83188045,-0.025856223,0.055172987,-0.969918,-0.029904587,-0.10102319,-1.2130783,-0.17416643,-0.12666331,-0.83475685,-0.08629548,-0.037438568,-0.7575355,0.022733573,0.25081176,-0.9051281,-0.10469806,0.105188504,-1.1968784,-0.15518966,0.036540918,-0.95761794,-0.07407551,0.100166686,-0.83805287,0.010390392,a
0.0,0.0,0.0,-0.26028827,-0.23036432,-0.044804566,-0.4167856,-0.67147523,-0.056448165,-0.46868432,-1.0151823,-0.0889639,-0.5018294,-1.295576,-0.096995845,-0.25903055,-1.0451211,0.072868966,-0.39020264,-1.3074815,-0.07116539,-0.4112914,-0.9909989,-0.132192,-0.35207117,-0.8645667,-0.1475801,-0.102161296,-1.0331453,0.03217903,-0.26399872,-1.2749851,-0.111445025,-0.30998385,-0.905476,-0.11719293,-0.2206898,-0.8421603,-0.07894444,0.06501863,-0.96708083,-0.040872633,-0.09982252,-1.1972739,-0.18207656,-0.16571173,-0.85249966,-0.11063227,-0.07952057,-0.7770939,-0.020034513,0.238582,-0.871523,-0.12337215,0.060632072,-1.0566993,-0.17982891,-0.020680962,-0.8304884,-0.11216777,0.050884347,-0.7371385,-0.0399072,a
0.0,0.0,0.0,-0.30182076,-0.23127681,-0.022109166,-0.6028006,-0.5464873,-0.014117239,-0.84759897,-0.6794404,-0.007762105,-0.9377514,-0.6411639,0.015310019,-0.6798598,-1.1535376,0.038702827,-0.92035234,-0.556037,0.022379605,-0.8044012,-0.21029882,-0.00010912031,-0.6313693,-0.13785952,-0.010177889,-0.41257823,-1.1037422,0.0132721085,-0.68764436,-0.10878153,0.048696376,-0.5616366,0.12439614,0.035933312,-0.42977205,0.07874829,0.013046906,-0.1800934,-0.88385856,-0.009993201,-0.46330363,0.10080206,0.06666183,-0.3409695,0.22658561,0.125369,-0.22432902,0.11893288,0.13372162,0.02869541,-0.57738656,-0.04611511,-0.19724797,0.23142523,0.042763956,-0.13522415,0.338788,0.14462014,-0.05164072,0.27195624,0.21851699,a
0.0,0.0,0.0,-0.3058632,-0.18035705,-0.058834758,-0.5066367,-0.66089654,-0.077299096,-0.5829233,-1.0398756,-0.10714325,-0.6123061,-1.3336072,-0.10970442,-0.33542565,-1.0512706,0.015495126,-0.43952864,-1.333633,-0.12384202,-0.43932456,-0.979196,-0.16692525,-0.38784093,-0.8781607,-0.1737719,-0.14620665,-1.0343813,-0.018746562,-0.27527356,-1.3003207,-0.15342215,-0.30903378,-0.89436597,-0.13913244,-0.22339186,-0.8700991,-0.08969068,0.052410096,-0.9495325,-0.08062422,-0.08376158,-1.1949555,-0.21074936,-0.13234906,-0.81321704,-0.11769224,-0.047141742,-0.7765092,-0.02013264,0.25494793,-0.8467185,-0.15159567,0.1074192,-0.9875108,-0.20460007,0.043913156,-0.74058354,-0.12798744,0.1167434,-0.69691175,-0.053174965,a
0.0,0.0,0.0,-0.31399694,-0.15626661,-0.09971449,-0.54615,-0.63069713,-0.13184614,-0.65004426,-1.0145204,-0.16853538,-0.6940874,-1.3158885,-0.17261253,-0.40578842,-1.0330857,-0.0034451568,-0.4978294,-1.3266207,-0.16501345,-0.46423525,-0.97178787,-0.22070737,-0.40777856,-0.8389595,-0.23242745,-0.19608384,-1.0319753,-0.024672292,-0.2944423,-1.3069385,-0.17883743,-0.30255592,-0.87626237,-0.17100479,-0.22849897,-0.83559585,-0.12242495,0.019666526,-0.9500208,-0.08017154,-0.07397142,-1.1963024,-0.2326915,-0.11709156,-0.79965824,-0.14009705,-0.0471471,-0.76110333,-0.037612967,0.23393334,-0.8413473,-0.14804755,0.11573212,-0.9579318,-0.21433474,0.04804844,-0.7051285,-0.1387546,0.106135726,-0.66567445,-0.06261636,a
0.0,0.0,0.0,-0.31053013,-0.17895165,-0.090562165,-0.5503448,-0.6295671,-0.12147537,-0.6760249,-1.0045677,-0.16186677,-0.7242038,-1.311459,-0.17073047,-0.4138398,-1.0232564,0.024670161,-0.49740618,-1.3268243,-0.13828644,-0.46129283,-0.984481,-0.20081237,-0.40714744,-0.8223853,-0.21400446,-0.20253237,-1.0283011,-0.0015923996,-0.28571156,-1.3055178,-0.15439624,-0.28632182,-0.87897927,-0.15226842,-0.22240423,-0.81612986,-0.10514167,0.015510355,-0.9560354,-0.06325261,-0.05828135,-1.2019491,-0.21439901,-0.09538856,-0.8201867,-0.12795839,-0.039550126,-0.7667485,-0.027251882,0.23091078,-0.8482207,-0.13649715,0.14227982,-0.9876246,-0.2010295,0.08180643,-0.7416625,-0.1250616,0.12713656,-0.6904073,-0.046879128,a
0.0,0.0,0.0,-0.31015414,-0.14497915,-0.13550758,-0.5815559,-0.57761,-0.16675793,-0.73182076,-0.96681356,-0.19685258,-0.7756513,-1.2718637,-0.18495959,-0.48425296,-0.98814076,0.033980794,-0.5288018,-1.3016,-0.13274832,-0.47382754,-0.9479429,-0.19162807,-0.43773562,-0.8212405,-0.20325539,-0.2634739,-1.0073551,0.03449429,-0.30846074,-1.2892027,-0.14227034,-0.29977623,-0.8485059,-0.15123004,-0.275587,-0.8238998,-0.10493326,-0.044997152,-0.9558362,-0.007741417,-0.07353395,-1.1703528,-0.18609236,-0.10834301,-0.7797575,-0.11446206,-0.091092505,-0.77042514,-0.014973754,0.17379165,-0.88100964,-0.06446715,0.14112401,-1.0183355,-0.14291355,0.086272866,-0.76111305,-0.07959752,0.10177358,-0.73000973,-0.0063179797,a
0.0,0.0,0.0,-0.31275335,-0.13115916,-0.1295663,-0.58231544,-0.5784191,-0.15685527,-0.7238515,-0.98159593,-0.18614788,-0.78168327,-1.282698,-0.17371622,-0.48959965,-0.97693586,0.036318704,-0.5279256,-1.3013372,-0.12566024,-0.4609481,-0.94273514,-0.17477213,-0.4349849,-0.8251726,-0.17887266,-0.26821128,-0.99284047,0.03431945,-0.30264172,-1.2769262,-0.1363894,-0.28570238,-0.8314344,-0.13743852,-0.28491297,-0.82346386,-0.08609195,-0.049796022,-0.9567193,-0.010230795,-0.069552146,-1.1793497,-0.18613653,-0.09179313,-0.7856042,-0.10921588,-0.09230709,-0.77735734,-0.006177621,0.1686243,-0.9013076,-0.06917752,0.1469478,-1.0805548,-0.14735962,0.10706131,-0.82212293,-0.07876304,0.11645321,-0.77399355,-0.00076324627,a
0.0,0.0,0.0,-0.2958979,-0.17695898,-0.13834326,-0.5556276,-0.58910173,-0.18090604,-0.71269757,-0.97606313,-0.22517735,-0.77396494,-1.2834029,-0.22689308,-0.47012097,-1.0011771,0.027705617,-0.52918565,-1.3108524,-0.14357215,-0.46207413,-0.9555387,-0.19953787,-0.4163649,-0.85175735,-0.20834598,-0.25372204,-1.0094663,0.029498389,-0.3018192,-1.2737361,-0.15003353,-0.28411606,-0.83115935,-0.15013766,-0.25979942,-0.8382894,-0.09834259,-0.038673017,-0.9555257,-0.01273282,-0.06494887,-1.1721847,-0.19763292,-0.0913929,-0.78078294,-0.11910776,-0.07089597,-0.78515035,-0.013683371,0.16735113,-0.8773564,-0.06984006,0.1424286,-1.0128983,-0.15411137,0.09335369,-0.7629632,-0.09187188,0.11173112,-0.7390911,-0.017856292,a
0.0,0.0,0.0,-0.3141993,-0.15567388,-0.11594559,-0.5714751,-0.6038468,-0.15512608,-0.7227999,-0.9997438,-0.19749361,-0.7951858,-1.3125272,-0.20342779,-0.47212845,-1.0069836,0.004516048,-0.5439599,-1.3296733,-0.15324682,-0.4829083,-0.9741248,-0.2030378,-0.43710423,-0.84109986,-0.21104278,-0.2445208,-1.0247008,-0.0064904443,-0.3216492,-1.3026804,-0.15833007,-0.30697677,-0.8565258,-0.14778869,-0.26205295,-0.83258665,-0.096695006,-0.015975986,-0.95256436,-0.054040067,-0.08475483,-1.178934,-0.20513177,-0.10962102,-0.79035866,-0.11090731,-0.06168796,-0.776454,-0.007484963,0.20104446,-0.84909105,-0.114767335,0.11674099,-0.9515179,-0.17677277,0.070476614,-0.71086705,-0.09890936,0.12009239,-0.692709,-0.021553883,a
0.0,0.0,0.0,-0.28728265,-0.15494095,-0.1263929,-0.52784723,-0.62186116,-0.1675445,-0.6693205,-1.0227826,-0.20918877,-0.74781054,-1.3359537,-0.21414085,-0.4301554,-1.0255275,-0.009396306,-0.49553865,-1.3595207,-0.18332683,-0.45667666,-0.9944056,-0.23582606,-0.40269017,-0.85409915,-0.23855847,-0.19998366,-1.0323088,-0.017196493,-0.26826477,-1.3444567,-0.1866597,-0.27824232,-0.884707,-0.17418586,-0.22868271,-0.8490158,-0.11190085,0.024195634,-0.9492672,-0.06357765,-0.03256186,-1.1785418,-0.23173371,-0.08276548,-0.77546984,-0.13718984,-0.034185946,-0.7502216,-0.023636408,0.24108075,-0.8420782,-0.12307199,0.15740982,-0.97432965,-0.18760088,0.09373323,-0.72014886,-0.103443414,0.13894036,-0.68486935,-0.01659724,a
0.0,0.0,0.0,-0.30048737,-0.13939306,-0.13339053,-0.5502775,-0.5959145,-0.17555006,-0.6769987,-1.008775,-0.21785328,-0.73643494,-1.3186858,-0.21987261,-0.4512113,-1.0170324,-0.0033503636,-0.5110079,-1.3398312,-0.17719458,-0.46731272,-0.9835226,-0.23273632,-0.42945528,-0.8627559,-0.24262568,-0.22741786,-1.0244625,-0.008357082,-0.30834228,-1.3142895,-0.18152396,-0.30712205,-0.8712243,-0.17560762,-0.27522197,-0.8491566,-0.123512544,-0.010371617,-0.9504104,-0.053961392,-0.08469643,-1.1737891,-0.23312294,-0.12421124,-0.7625031,-0.14688396,-0.09061371,-0.73143643,-0.04178081,0.20686652,-0.85384,-0.114085786,0.12271218,-0.95982313,-0.20097622,0.06333426,-0.71220434,-0.13834165,0.09433783,-0.69020367,-0.067293204,a
0.0,0.0,0.0,-0.29907432,-0.2081872,-0.11964015,-0.53206533,-0.6491534,-0.1599008,-0.64981645,-1.0312314,-0.20402637,-0.6936451,-1.3315322,-0.20915909,-0.41587862,-1.043391,0.0010419709,-0.50576454,-1.3364185,-0.16779242,-0.46176955,-0.9614348,-0.23216176,-0.41211525,-0.8456085,-0.25114372,-0.20625572,-1.0383863,-0.006755504,-0.29498562,-1.2719591,-0.18041524,-0.2998414,-0.84989095,-0.18164526,-0.24521257,-0.8230703,-0.13987489,-0.0027091652,-0.94977623,-0.05311184,-0.075794846,-1.1270251,-0.22158207,-0.12660779,-0.7501948,-0.14141545,-0.080450185,-0.72663784,-0.0449672,0.19038911,-0.83790725,-0.114122935,0.11231367,-0.9313172,-0.18465522,0.030941764,-0.70414215,-0.12196253,0.057075027,-0.6789254,-0.05538604,a
0.0,0.0,0.0,-0.27188748,-0.19865018,-0.10064749,-0.4962536,-0.6477896,-0.13705152,-0.61380196,-1.0216801,-0.18243511,-0.67781687,-1.3208972,-0.19704702,-0.37100863,-1.0411149,-0.011492706,-0.48256427,-1.3325433,-0.18823035,-0.44918528,-0.98515147,-0.26533002,-0.39944306,-0.82075024,-0.28877956,-0.171123,-1.0356139,-0.03159957,-0.2788618,-1.2810619,-0.21034257,-0.2902218,-0.872273,-0.22635995,-0.24741496,-0.7669272,-0.19296704,0.032312553,-0.9532872,-0.08560233,-0.061752506,-1.1277606,-0.2616639,-0.102775894,-0.74105656,-0.19553599,-0.06518726,-0.6325275,-0.10409208,0.2314839,-0.8427484,-0.1508317,0.14628454,-0.9668894,-0.2373786,0.073009714,-0.73447865,-0.18190213,0.090432465,-0.6583241,-0.11525211,a
0.0,0.0,0.0,-0.2982113,-0.00097235356,-0.13193665,-0.62093514,-0.5861134,-0.15241607,-0.7488857,-1.1225338,-0.16534235,-0.8112402,-1.4744287,-0.1469751,-0.46954092,-1.0353913,-0.06911924,-0.5029512,-1.4141086,-0.2562155,-0.46420267,-1.0072516,-0.29805753,-0.42610613,-0.8210027,-0.29216036,-0.18694536,-1.0162289,-0.08086397,-0.23570785,-1.3877516,-0.2734844,-0.24477316,-0.8562292,-0.24669819,-0.21362248,-0.7561248,-0.17001562,0.07733399,-0.9159586,-0.13175346,0.050749782,-1.2270741,-0.34822223,-0.01349602,-0.7347013,-0.25036222,-0.0075312876,-0.62638927,-0.12581772,0.33537266,-0.8084659,-0.19139174,0.26875496,-1.0079,-0.31024912,0.2079533,-0.6735994,-0.23535974,0.21665365,-0.56312436,-0.14900365,a
